ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,PTRATIO,MEDV,CAT. MEDV,CRIM_log,TAX_log,LSTAT_log
0.0,10.59,0,0.489,5.807,53.8,3.6526,4,18.6,22.4,0,0.19654492343019744,5.627621113690637,2.834976494674597
0.0,10.59,0,0.489,6.375,32.3,3.9454,4,18.6,28.1,0,0.1314842987568961,5.627621113690637,2.3398808777377424
0.0,10.59,0,0.489,5.412,9.8,3.5875,4,18.6,23.7,0,0.2542933203064257,5.627621113690637,3.4193646856176043
0.0,10.59,0,0.489,6.182,42.4,3.9454,4,18.6,25.0,0,0.18067019404472417,5.627621113690637,2.3485140248824456
0.0,13.89,0,0.55,5.888,56.0,3.1121,5,16.4,23.3,0,0.04459088332787514,5.6240175061873385,2.6748380668960965
0.0,13.89,0,0.55,6.642,85.1,3.4211,5,16.4,28.7,0,0.06778013642095809,5.6240175061873385,2.3693087250369538
0.0,13.89,0,0.55,5.951,93.8,2.8893,5,16.4,21.5,0,0.1049814438191745,5.6240175061873385,2.9402195636237325
0.0,13.89,0,0.55,6.373,92.4,3.3633,5,16.4,23.0,0,0.10818153284452815,5.6240175061873385,2.4423470353692043
0.0,6.2,0,0.507,6.951,88.5,2.8617,8,17.4,26.7,0,0.3060793008727377,5.730099782973574,2.3711778844596574
0.0,6.2,0,0.507,6.164,91.3,3.048,8,17.4,21.7,0,0.341964270612869,5.730099782973574,3.111735949310297
0.0,6.2,0,0.507,6.879,77.7,3.2721,8,17.4,27.5,0,0.4846212690691169,5.730099782973574,2.391511302188447
0.0,6.2,0,0.507,6.618,80.8,3.2721,8,17.4,30.1,0,0.47914918090543834,5.730099782973574,2.151762203259462
0.0,6.2,0,0.504,7.730500000000001,78.3,2.8944,8,17.4,36.962500000000006,0,0.2740875847172427,5.730099782973574,1.6370530794670737
0.0,6.2,0,0.504,7.730500000000001,83.0,2.8944,8,17.4,36.962500000000006,0,0.4232591836664219,5.730099782973574,1.728109442151599
0.0,6.2,0,0.504,7.730500000000001,86.5,3.2157,8,17.4,36.962500000000006,0,0.32363302267493305,5.730099782973574,1.4182774069729414
0.0,6.2,0,0.504,7.163,79.9,3.2157,8,17.4,31.6,0,0.3452762246773023,5.730099782973574,1.9960599327407849
0.0,6.2,0,0.504,7.686,17.0,3.3751,8,17.4,36.962500000000006,0,0.2609709866142154,5.730099782973574,1.5933085305042167
0.0,6.2,0,0.504,6.552,21.4,3.3751,8,17.4,31.5,0,0.36587846134267826,5.730099782973574,1.5602476682433286
0.0,6.2,0,0.504,5.981,68.1,3.6715,8,17.4,24.3,0,0.4298324645564588,5.730099782973574,2.5376572151735295
0.0,6.2,0,0.504,7.412,76.9,3.6715,8,17.4,31.7,0,0.3804617805842404,5.730099782973574,1.8325814637483102
0.0,6.2,0,0.507,7.730500000000001,73.3,3.8384,8,17.4,36.962500000000006,0,0.4544393823124307,5.730099782973574,1.244154593958768
0.0,6.2,0,0.507,7.730500000000001,70.4,3.6519,8,17.4,36.962500000000006,0,0.2862835950379259,5.730099782973574,1.599387576580599
0.0,6.2,0,0.507,6.726,66.5,3.6519,8,17.4,29.0,0,0.37012113733570884,5.730099782973574,2.2027647577118348
0.0,6.2,0,0.507,6.086,61.5,3.6519,8,17.4,24.0,0,0.2855172308722698,5.730099782973574,2.474856313934499
0.0,6.2,0,0.507,6.631,76.5,4.148,8,17.4,25.1,0,0.41909184102282127,5.730099782973574,2.355177543113216
0.0,6.2,0,0.507,7.358,71.6,4.148,8,17.4,31.5,0,0.4133208375737469,5.730099782973574,1.7457155307266483
30.0,4.93,0,0.428,6.481,18.5,6.1899,6,16.6,23.7,0,0.07921775210662887,5.707110264748875,1.9960599327407849
30.0,4.93,0,0.428,6.606,42.2,6.1899,6,16.6,23.3,0,0.08848695445619936,5.707110264748875,2.124653884501384
30.0,4.93,0,0.428,6.897,54.3,6.3361,6,16.6,22.0,0,0.10731959540732398,5.707110264748875,2.5160822672564502
30.0,4.93,0,0.428,6.095,65.1,6.3361,6,16.6,20.1,0,0.10085839631038275,5.707110264748875,2.5952547069568657
30.0,4.93,0,0.428,6.358,52.9,7.0355,6,16.6,22.2,0,0.09794307432996419,5.707110264748875,2.503073953743449
30.0,4.93,0,0.428,6.393,7.8,7.0355,6,16.6,23.7,0,0.12006487472475483,5.707110264748875,1.8229350866965048
22.0,5.86,0,0.431,5.593,76.5,7.9549,7,19.1,17.6,0,0.18737543109663357,5.802118375377063,2.6026896854443837
22.0,5.86,0,0.431,5.605,70.2,7.9549,7,19.1,18.5,0,0.17507033007976175,5.802118375377063,2.968361076757859
22.0,5.86,0,0.431,6.108,34.9,8.0555,7,19.1,24.3,0,0.2925427402430482,5.802118375377063,2.318458442150336
22.0,5.86,0,0.431,6.226,79.2,8.0555,7,19.1,20.5,0,0.1794591306249127,5.802118375377063,2.411439497906128
22.0,5.86,0,0.431,6.433,49.1,7.8265,7,19.1,24.5,0,0.1521973447384029,5.802118375377063,2.3532782073095637
22.0,5.86,0,0.431,6.718,17.5,7.8265,7,19.1,26.2,0,0.17456656442088753,5.802118375377063,2.0228711901914416
22.0,5.86,0,0.431,6.487,13.0,7.3967,7,19.1,24.4,0,0.13129138568117568,5.802118375377063,1.9315214116032138
22.0,5.86,0,0.431,6.438,8.9,7.3967,7,19.1,24.8,0,0.19399482498004605,5.802118375377063,1.5238800240724537
22.0,5.86,0,0.431,6.957,6.8,8.9067,7,19.1,29.6,0,0.07900524661995385,5.802118375377063,1.5107219394949425
22.0,5.86,0,0.431,7.730500000000001,8.4,8.9067,7,19.1,36.962500000000006,0,0.3140367177344588,5.802118375377063,1.5129270120532565
31.25,3.64,0,0.392,6.108,32.0,9.2203,1,16.4,21.9,0,0.04706486717633035,5.755742213586912,2.0241930674493576
31.25,3.64,0,0.392,5.876,19.1,9.2203,1,16.4,20.9,0,0.034865087326079396,5.755742213586912,2.327277705584417
31.25,3.75,0,0.394,7.454,34.2,6.3361,3,15.9,36.962500000000006,0,0.01526292666591237,5.501258210544727,1.413423028508143
20.0,3.97,0,0.647,7.730500000000001,86.9,1.801,5,13.199999999999998,36.962500000000006,0,0.47719024356009226,5.579729825986222,1.8115620965242347
20.0,3.97,0,0.647,7.333,100.0,1.8946,5,13.199999999999998,36.0,0,0.508929827880027,5.579729825986222,2.1736147116970854
20.0,3.97,0,0.647,6.842,100.0,2.0107,5,13.199999999999998,30.1,0,0.5047974910276488,5.579729825986222,2.066862759472976
20.0,3.97,0,0.647,7.203,81.8,2.1121,5,13.199999999999998,33.8,0,0.4318538424460674,5.579729825986222,2.359910159613315
20.0,3.97,0,0.647,7.52,89.4,2.1398,5,13.199999999999998,36.962500000000006,0,0.42795692674339125,5.579729825986222,2.1114245875328868
20.0,3.97,0,0.647,7.730500000000001,91.5,2.2885,5,13.199999999999998,36.962500000000006,0,0.4188024358799136,5.579729825986222,1.9329696377795786
20.0,3.97,0,0.647,7.327,94.5,2.0788,5,13.199999999999998,31.0,0,0.6017224426405977,5.579729825986222,2.505525936990736
20.0,3.97,0,0.647,7.206,91.6,1.9301,5,13.199999999999998,36.5,0,0.4383000912017374,5.579729825986222,2.2082744135228043
20.0,3.97,0,0.647,5.56,62.8,1.9865,5,13.199999999999998,22.8,0,0.5662338402369981,5.579729825986222,2.4379897300002487
20.0,3.97,0,0.647,7.014,84.6,2.1329,5,13.199999999999998,30.7,0,0.579810495220942,5.579729825986222,2.7593768282675506
20.0,3.97,0,0.575,7.730500000000001,67.0,2.4216,5,13.199999999999998,36.962500000000006,0,0.45637366182584765,5.579729825986222,2.132982308607866
20.0,3.97,0,0.575,7.47,52.6,2.872,5,13.199999999999998,36.962500000000006,0,0.43210703905458553,5.579729825986222,1.425515074273172
20.0,6.96,0,0.464,5.92,61.5,3.9175,3,18.6,20.7,0,0.08677384878203846,5.4116460518550396,2.6844403354630764
20.0,6.96,0,0.464,5.856,42.1,4.429,3,18.6,21.1,0,0.26171790177397086,5.4116460518550396,2.6390573296152584
20.0,6.96,0,0.464,6.24,16.3,4.429,3,18.6,25.2,0,0.1502373183211034,5.4116460518550396,2.0268315914075385
20.0,6.96,0,0.464,6.538,58.7,3.9175,3,18.6,24.4,0,0.10849559615329891,5.4116460518550396,2.166765369851511
20.0,6.96,0,0.464,7.691,51.8,4.3665,3,18.6,35.2,0,0.2003906562548323,5.4116460518550396,2.0255131996542803
31.25,6.41,0,0.447,6.758,32.9,4.0776,4,17.6,32.4,0,0.05490476516928596,5.541263545158426,1.5107219394949425
31.25,6.41,0,0.447,6.854,42.8,4.2673,4,17.6,32.0,0,0.09170368421021316,5.541263545158426,1.3812818192963463
31.25,6.41,0,0.447,7.267,49.0,4.7872,4,17.6,33.2,0,0.09956475262374566,5.541263545158426,1.9530276168241774
31.25,6.41,0,0.447,6.826,27.6,4.8628,4,17.6,33.1,0,0.059466304166666525,5.541263545158426,1.6409365794934714
31.25,6.41,0,0.447,6.482,32.1,4.1403,4,17.6,29.1,0,0.07675731668200717,5.541263545158426,2.1029138978649784
20.0,3.33,0,0.4429,6.812,32.2,4.1007,5,14.9,35.1,0,0.19093435989217727,5.37989735354046,1.766441661243765
20.0,3.33,0,0.4429,7.730500000000001,64.5,4.6947,5,14.9,36.962500000000006,0,0.035154766074375454,5.37989735354046,1.5602476682433286
20.0,3.33,0,0.4429,6.968,37.2,5.2447,5,14.9,35.4,0,0.0363801440927505,5.37989735354046,1.7209792871670078
20.0,3.33,0,0.4429,7.645,49.7,5.2119,5,14.9,36.962500000000006,0,0.05948514933476599,5.37989735354046,1.3887912413184778
31.25,1.21,0,0.401,7.730500000000001,24.8,5.885,1,13.6,36.962500000000006,0,0.014898464661966655,5.293304824724492,1.425515074273172
31.25,2.97,0,0.4,7.088,20.8,7.3073,1,15.3,32.2,0,0.00901920442015993,5.655991810819852,2.180417459019838
31.25,2.25,0,0.389,6.453,31.9,7.3073,1,15.3,22.0,0,0.010900374468288253,5.707110264748875,2.222459048514761
31.25,1.76,0,0.385,6.23,31.5,9.0892,1,18.2,20.1,0,0.01945943115621908,5.488937726156687,2.6340447877917144
31.25,5.32,0,0.405,6.209,31.3,7.3172,6,16.6,23.2,0,0.03797955862417436,5.683579767338681,2.096790180014449
31.25,5.32,0,0.405,6.315,45.6,7.3172,6,16.6,22.3,0,0.044877758778085454,5.683579767338681,2.151762203259462
31.25,5.32,0,0.405,6.565,22.9,7.3172,6,16.6,24.8,0,0.04207241242184152,5.683579767338681,2.3523271848888596
31.25,4.95,0,0.411,6.861,27.9,5.1167,4,19.2,28.5,0,0.03442075020213025,5.5053315359323625,1.4655675420143985
31.25,4.95,0,0.411,7.148,27.7,5.1167,4,19.2,36.962500000000006,0,0.07590492808946425,5.5053315359323625,1.5173226235262949
31.25,4.95,0,0.411,6.63,23.4,5.1167,4,19.2,27.9,0,0.03551192100135957,5.5053315359323625,1.7404661748405046
0.0,13.92,0,0.437,6.127,18.4,5.5027,4,16.0,23.9,0,0.07941173942416169,5.66988092298052,2.259677591982769
0.0,13.92,0,0.437,6.009,42.3,5.5027,4,16.0,21.7,0,0.07880193823740345,5.66988092298052,2.4336133554004498
0.0,13.92,0,0.437,6.678,31.1,5.9604,4,16.0,28.6,0,0.12161568167655971,5.66988092298052,1.9837562915454279
0.0,13.92,0,0.437,6.549,51.0,5.9604,4,16.0,27.1,0,0.052326760177767426,5.66988092298052,2.127040520479115
0.0,13.92,0,0.437,5.79,58.0,6.32,4,16.0,20.3,0,0.13193136325997015,5.66988092298052,2.8237570088141806
31.25,2.24,0,0.4,6.345,20.1,7.8278,5,14.8,22.5,0,0.06265549936434228,5.883322388488279,1.7867469274045107
31.25,2.24,0,0.4,7.041,10.0,7.8278,5,14.8,29.0,0,0.054118798887496024,5.883322388488279,1.747459210331475
31.25,2.24,0,0.4,6.871,47.4,7.8278,5,14.8,24.8,0,0.04322231145326899,5.883322388488279,1.9558604799084813
31.25,6.09,0,0.433,6.59,40.4,5.4917,7,16.1,22.0,0,0.03475885075645489,5.799092654460526,2.3513752571634776
31.25,6.09,0,0.433,6.495,18.4,5.4917,7,16.1,26.4,0,0.0886150903536463,5.799092654460526,2.269028309465203
31.25,6.09,0,0.433,6.982,17.7,5.4917,7,16.1,33.1,0,0.09531017980432487,5.799092654460526,1.7681496035889213
31.25,2.18,0,0.472,7.236,41.1,4.022,7,18.4,36.1,0,0.05368293691618483,5.407171771460119,2.0706530356467567
31.25,2.18,0,0.472,6.616,58.1,3.37,7,18.4,28.4,0,0.053341694981823305,5.407171771460119,2.295560478057081
31.25,2.18,0,0.472,7.42,71.9,3.0992,7,18.4,33.4,0,0.07234856816697788,5.407171771460119,2.010894999144726
31.25,2.18,0,0.472,6.849,70.3,3.1827,7,18.4,28.2,0,0.04814233532601414,5.407171771460119,2.143589361503588
0.0,9.9,0,0.544,6.635,82.5,3.3175,4,18.4,22.8,0,0.4007741226200408,5.720311776607412,1.7119945007591924
0.0,9.9,0,0.544,5.972,76.7,3.1025,4,18.4,20.3,0,0.29966004921118794,5.720311776607412,2.395164274287139
0.0,9.9,0,0.544,4.973,37.8,2.5194,4,18.4,16.1,0,1.290741151786282,5.720311776607412,2.613006652415316
0.0,9.9,0,0.544,6.122,52.8,2.6403,4,18.4,22.1,0,0.5824446439039829,5.720311776607412,1.9430489167742813
0.0,9.9,0,0.544,6.023,90.4,2.834,4,18.4,19.4,0,0.2324520921057716,5.720311776607412,2.543175557911976
0.0,9.9,0,0.544,6.266,82.8,3.2628,4,18.4,21.6,0,0.23852859229108633,5.720311776607412,2.186051276738094
0.0,9.9,0,0.544,6.567,87.3,3.6023,4,18.4,23.8,0,0.3142266276738932,5.720311776607412,2.330200260027019
0.0,9.9,0,0.544,5.705,77.7,3.945,4,18.4,16.2,0,0.22598750344594104,5.720311776607412,2.5257286443082556
0.0,9.9,0,0.544,5.914,83.2,3.9986,4,18.4,17.8,0,0.27632027094240774,5.720311776607412,2.9616582932202395
0.0,9.9,0,0.544,5.782,71.7,4.0317,4,18.4,19.8,0,0.21931222113316776,5.720311776607412,2.8296776892239084
0.0,9.9,0,0.544,6.382,67.2,3.5325,4,18.4,23.1,0,0.3379140538458848,5.720311776607412,2.4300984132930052
0.0,9.9,0,0.544,6.113,58.8,4.0019,4,18.4,21.0,0,0.3889765831033406,5.720311776607412,2.6195832197798796
0.0,7.38,0,0.493,6.426,52.3,4.5404,5,19.6,23.8,0,0.15495035999782264,5.662960480135946,2.1041341542702074
0.0,7.38,0,0.493,6.376,54.3,4.5404,5,19.6,23.1,0,0.1668609890983406,5.662960480135946,2.063058062429312
0.0,7.38,0,0.493,6.041,49.9,4.7211,5,19.6,20.4,0,0.3009486805521662,5.662960480135946,2.163323025660538
0.0,7.38,0,0.493,5.708,74.3,4.7211,5,19.6,18.5,0,0.24991789803076372,5.662960480135946,2.5447466501440172
0.0,7.38,0,0.493,6.415,40.1,4.7211,5,19.6,25.0,0,0.29348271614145116,5.662960480135946,1.9629077254238845
0.0,7.38,0,0.493,6.431,14.7,5.4159,5,19.6,24.6,0,0.17551511208097656,5.662960480135946,1.8050046959780757
0.0,7.38,0,0.493,6.312,28.9,5.4159,5,19.6,23.0,0,0.26502993916684736,5.662960480135946,1.9671123567059163
0.0,7.38,0,0.493,6.083,43.7,5.4159,5,19.6,22.2,0,0.21594167998346536,5.662960480135946,2.6239436918052106
0.0,3.24,0,0.46,5.868,25.8,5.2146,4,16.9,19.3,0,0.06407278770058891,6.066108090103747,2.395164274287139
0.0,3.24,0,0.46,6.333,17.2,5.2146,4,16.9,22.6,0,0.06507587673618768,6.066108090103747,2.1210632163706555
0.0,3.24,0,0.46,6.144,32.2,5.8736,4,16.9,19.8,0,0.04443784943056829,6.066108090103747,2.3115448343655176
31.25,6.06,0,0.4379,5.706,28.4,6.6407,1,16.9,17.1,0,0.049009187801052775,5.720311776607412,2.5974910105351463
31.25,6.06,0,0.4379,6.031,23.3,6.6407,1,16.9,19.4,0,0.03407287033313542,5.720311776607412,2.178155014615869
0.0,5.19,0,0.515,6.316,38.1,6.4584,5,20.2,22.2,0,0.049580328098150495,5.41610040220442,1.8991179875485542
0.0,5.19,0,0.515,6.31,38.5,6.4584,5,20.2,20.7,0,0.03669830378267371,5.41610040220442,2.0476928433652555
0.0,5.19,0,0.515,6.037,34.5,5.9853,5,20.2,21.1,0,0.03884564282319823,5.41610040220442,2.1983350716202463
0.0,5.19,0,0.515,5.869,46.3,5.2311,5,20.2,19.5,0,0.03369586385672553,5.41610040220442,2.379546134130174
0.0,5.19,0,0.515,5.895,59.6,5.615,5,20.2,18.5,0,0.029956781289803308,5.41610040220442,2.4475508632442313
0.0,5.19,0,0.515,6.059,37.3,4.8122,5,20.2,20.6,0,0.032525271703396835,5.41610040220442,2.252343876557299
0.0,5.19,0,0.515,5.985,45.4,4.8122,5,20.2,19.0,0,0.05351233050476122,5.41610040220442,2.3739750890807185
0.0,5.19,0,0.515,5.968,58.5,4.8122,5,20.2,18.7,0,0.059692422747982164,5.41610040220442,2.331172549845958
31.25,1.52,0,0.442,7.241,49.3,7.0379,1,15.5,32.7,0,0.012926096886133677,5.652489180268651,1.8702625307159986
0.0,1.89,0,0.518,6.54,59.7,6.2669,1,15.9,16.5,0,0.024673100204884193,6.0473721790462776,2.2669579153508947
31.25,3.78,0,0.484,6.696,56.4,5.7321,5,17.6,23.9,0,0.025112036814854834,5.916202062607435,2.1016921506146558
31.25,3.78,0,0.484,6.874,28.1,6.4654,5,17.6,31.2,0,0.030034417274121015,5.916202062607435,1.724550719534605
0.0,4.39,0,0.442,6.014,48.5,8.0136,3,18.8,17.5,0,0.030655288259616865,5.8664680569332965,2.4449523342809676
0.0,4.39,0,0.442,5.898,52.3,8.0136,3,18.8,17.2,0,0.05979604334596572,5.8664680569332965,2.6152036507358583
31.25,4.15,0,0.429,6.516,27.7,8.5353,4,17.9,23.1,0,0.018527304613883622,5.863631175598097,1.9960599327407849
31.25,2.01,0,0.435,6.635,29.7,8.344,4,17.0,24.5,0,0.014898464661966655,5.638354669333745,1.944480556245719
31.25,1.25,0,0.429,6.939,34.5,8.7921,1,19.7,26.6,0,0.028577738631707327,5.817111159963204,1.9300710850255671
31.25,1.25,0,0.429,6.49,44.4,8.7921,1,19.7,22.9,0,0.06025749561032605,5.817111159963204,1.9430489167742813
31.25,1.69,0,0.411,6.579,35.9,9.820800000000002,4,18.3,24.1,0,0.07649797097272498,6.021023349349527,1.8702625307159986
31.25,1.69,0,0.411,5.884,18.5,9.820800000000002,4,18.3,18.6,0,0.06993642619916386,6.021023349349527,2.1736147116970854
31.25,2.02,0,0.41,6.728,36.1,9.820800000000002,5,17.0,30.1,0,0.016945608726141724,5.236441962829949,1.7047480922384253
31.25,1.91,0,0.413,5.663,21.9,9.820800000000002,4,22.0,18.2,0,0.042110763700381956,5.814130531825066,2.2027647577118348
31.25,1.91,0,0.413,5.936,19.5,9.820800000000002,4,22.0,20.6,0,0.10128321475208404,5.814130531825066,1.8825138324965192
0.0,18.1,0,0.77,6.212,97.4,2.1222,24,20.2,17.8,0,2.3008796395346813,6.502790045915623,2.9231615807191558
0.0,18.1,0,0.77,6.395,91.0,2.5052,24,20.2,21.7,0,1.578916847366148,6.502790045915623,2.658159431488745
0.0,18.1,0,0.77,6.127,83.4,2.7227,24,20.2,22.7,0,1.8248347351792473,6.502790045915623,2.5241273629412815
0.0,18.1,0,0.77,6.112,81.3,2.5091,24,20.2,22.6,0,1.6603800451716153,6.502790045915623,2.6152036507358583
0.0,18.1,0,0.77,6.398,88.0,2.5182,24,20.2,25.0,0,1.7123410111146564,6.502790045915623,2.1736147116970854
0.0,18.1,0,0.77,6.251,91.1,2.2955,24,20.2,19.9,0,1.5762616149393935,6.502790045915623,2.7206373166076814
0.0,18.1,0,0.77,5.362,96.2,2.1036,24,20.2,20.8,0,1.5429176957008952,6.502790045915623,2.4150205223238337
0.0,18.1,0,0.77,5.803,89.0,1.9047,24,20.2,16.8,0,1.6529551515173315,6.502790045915623,2.7498317351171653
0.0,18.1,0,0.718,7.730500000000001,82.9,1.9047,24,20.2,21.9,0,1.4983454449272653,6.502790045915623,1.8389610707123492
0.0,18.1,0,0.718,4.778499999999999,87.9,1.6132,24,20.2,27.5,0,1.7148550264902072,6.502790045915623,2.0943301541735866
0.0,18.1,0,0.718,4.963,91.4,1.7523,24,20.2,21.9,0,1.5469133618955864,6.502790045915623,2.70805020110221
0.0,18.1,0,0.631,4.778499999999999,100.0,1.5106,24,20.2,23.1,0,2.3095248322041675,6.502790045915623,2.6623552418400807
0.0,18.1,0,0.631,4.97,100.0,1.3325,24,20.2,36.962500000000006,0,1.7746506104773532,6.502790045915623,1.449269160281279
0.0,18.1,0,0.631,6.683,96.8,1.3567,24,20.2,36.962500000000006,0,1.8976168614222872,6.502790045915623,1.5539252025038417
0.0,18.1,0,0.631,7.016,97.5,1.2024,24,20.2,36.962500000000006,0,2.020057712262034,6.502790045915623,1.3762440252663892
0.0,18.1,0,0.631,6.216,100.0,1.1691,24,20.2,36.962500000000006,0,2.3095248322041675,6.502790045915623,2.354228326145884
0.0,18.1,0,0.668,5.875,89.6,1.1296,24,20.2,36.962500000000006,0,2.226486679687524,6.502790045915623,2.2905125117597764
0.0,18.1,0,0.668,4.906,100.0,1.1742,24,20.2,13.8,0,2.3095248322041675,6.502790045915623,3.495370551679405
0.0,18.1,0,0.668,4.778499999999999,100.0,1.137,24,20.2,13.8,0,2.3095248322041675,6.502790045915623,3.495370551679405
0.0,18.1,0,0.671,7.313,97.9,1.3163,24,20.2,15.0,0,2.3095248322041675,6.502790045915623,2.67000213346468
0.0,18.1,0,0.671,6.649,93.3,1.3449,24,20.2,13.9,0,2.3095248322041675,6.502790045915623,3.1880041612011136
0.0,18.1,0,0.671,6.794,98.8,1.358,24,20.2,13.3,0,2.3095248322041675,6.502790045915623,3.1018924693823817
0.0,18.1,0,0.671,6.38,96.2,1.3861,24,20.2,13.1,0,2.3095248322041675,6.502790045915623,3.206398303357088
0.0,18.1,0,0.671,6.223,100.0,1.3861,24,20.2,10.2,0,2.3095248322041675,6.502790045915623,3.125882958019036
0.0,18.1,0,0.671,6.968,91.9,1.4165,24,20.2,10.4,0,2.3095248322041675,6.502790045915623,2.9019708937395166
0.0,18.1,0,0.671,6.545,99.1,1.5192,24,20.2,10.9,0,2.3095248322041675,6.502790045915623,3.0946722214088944
0.0,18.1,0,0.7,5.536,100.0,1.5804,24,20.2,11.3,0,2.3095248322041675,6.502790045915623,3.202746442938317
0.0,18.1,0,0.7,5.52,100.0,1.5331,24,20.2,12.3,0,2.19638867250955,6.502790045915623,3.241028629509334
0.0,18.1,0,0.7,4.778499999999999,91.2,1.4395,24,20.2,8.8,0,2.3095248322041675,6.502790045915623,3.4541060373175574
0.0,18.1,0,0.7,5.277,98.1,1.4261,24,20.2,7.2,0,2.3095248322041675,6.502790045915623,3.4597807057610526
0.0,18.1,0,0.7,4.778499999999999,100.0,1.4672,24,20.2,10.5,0,2.3095248322041675,6.502790045915623,3.3769046890931107
0.0,18.1,0,0.7,5.0,89.5,1.5184,24,20.2,7.4,0,2.3095248322041675,6.502790045915623,3.495370551679405
0.0,18.1,0,0.7,4.88,100.0,1.5895,24,20.2,10.2,0,2.3095248322041675,6.502790045915623,3.453789831781326
0.0,18.1,0,0.7,5.39,98.9,1.7281,24,20.2,11.5,0,2.213944025142987,6.502790045915623,3.084200921541599
0.0,18.1,0,0.7,5.713,97.0,1.9265,24,20.2,15.1,0,2.0746990638882306,6.502790045915623,2.896464271895322
0.0,18.1,0,0.7,6.051,82.5,2.1678,24,20.2,23.2,0,1.8394458498493202,6.502790045915623,2.983659692319722
0.0,18.1,0,0.7,5.036,97.0,1.77,24,20.2,9.7,0,2.3095248322041675,6.502790045915623,3.283914221047423
0.0,18.1,0,0.693,6.193,92.6,1.7912,24,20.2,13.8,0,2.266414762688843,6.502790045915623,2.783157673589016
0.0,18.1,0,0.693,5.887,94.7,1.7821,24,20.2,12.7,0,2.3095248322041675,6.502790045915623,2.8535925063928684
0.0,18.1,0,0.693,6.471,98.8,1.7257,24,20.2,13.1,0,2.273851200420946,6.502790045915623,2.8970163006148333
0.0,18.1,0,0.693,6.405,96.0,1.6768,24,20.2,12.5,0,1.9274624605576969,6.502790045915623,3.0140632302387145
0.0,18.1,0,0.693,5.747,98.9,1.6334,24,20.2,8.5,0,2.160101750967694,6.502790045915623,3.040705639196722
0.0,18.1,0,0.693,5.453,100.0,1.4896,24,20.2,5.0624999999999964,0,2.3095248322041675,6.502790045915623,3.4528406148139936
0.0,18.1,0,0.693,5.852,77.8,1.5004,24,20.2,6.3,0,2.3095248322041675,6.502790045915623,3.4330189939851112
0.0,18.1,0,0.693,5.987,100.0,1.5888,24,20.2,5.6,0,2.3095248322041675,6.502790045915623,3.323956301318708
0.0,18.1,0,0.693,6.343,100.0,1.5741,24,20.2,7.2,0,2.3095248322041675,6.502790045915623,3.0596455992976437
0.0,18.1,0,0.693,6.404,100.0,1.639,24,20.2,12.1,0,2.3095248322041675,6.502790045915623,3.0591764461105257
0.0,18.1,0,0.693,5.349,96.0,1.7028,24,20.2,8.3,0,2.3095248322041675,6.502790045915623,3.033509637888021
0.0,18.1,0,0.693,5.531,85.4,1.6074,24,20.2,8.5,0,2.3095248322041675,6.502790045915623,3.3456846717318967
0.0,18.1,0,0.693,5.683,100.0,1.4254,24,20.2,5.0624999999999964,0,2.3095248322041675,6.502790045915623,3.177220149599368
0.0,18.1,0,0.659,4.778499999999999,100.0,1.1781,24,20.2,11.9,0,2.3095248322041675,6.502790045915623,3.1921210875593813
0.0,18.1,0,0.659,5.608,100.0,1.2852,24,20.2,27.9,0,2.3095248322041675,6.502790045915623,2.574899688314705
0.0,18.1,0,0.597,5.617,97.9,1.4547,24,20.2,17.2,0,2.1286946938918567,6.502790045915623,3.3105430133940246
0.0,18.1,0,0.597,6.852,100.0,1.4655,24,20.2,27.5,0,2.3095248322041675,6.502790045915623,3.0339909856710814
0.0,18.1,0,0.597,5.757,100.0,1.413,24,20.2,15.0,0,2.3095248322041675,6.502790045915623,2.4078456036515385
0.0,18.1,0,0.597,6.657,100.0,1.5275,24,20.2,17.2,0,2.3095248322041675,6.502790045915623,3.100992784211484
0.0,18.1,0,0.597,4.778499999999999,100.0,1.5539,24,20.2,17.9,0,2.3095248322041675,6.502790045915623,3.495370551679405
0.0,18.1,0,0.597,5.155,100.0,1.5894,24,20.2,16.3,0,2.3095248322041675,6.502790045915623,3.0483247236731614
0.0,18.1,0,0.693,4.778499999999999,100.0,1.6582,24,20.2,7.0,0,2.3095248322041675,6.502790045915623,3.495370551679405
0.0,18.1,0,0.679,6.434,100.0,1.8347,24,20.2,7.2,0,2.3095248322041675,6.502790045915623,3.4028626609812167
0.0,18.1,0,0.679,6.782,90.8,1.8195,24,20.2,7.5,0,2.3095248322041675,6.502790045915623,3.2880286835565173
0.0,18.1,0,0.679,5.304,89.1,1.6475,24,20.2,10.4,0,2.3095248322041675,6.502790045915623,3.319263998899469
0.0,18.1,0,0.679,5.957,100.0,1.8026,24,20.2,8.8,0,2.3095248322041675,6.502790045915623,3.073618812211062
0.0,18.1,0,0.718,6.824,76.5,1.794,24,20.2,8.4,0,2.3095248322041675,6.502790045915623,3.167161389181522
0.0,18.1,0,0.718,6.411,100.0,1.8589,24,20.2,16.7,0,2.3095248322041675,6.502790045915623,2.7738379416402132
0.0,18.1,0,0.718,6.006,95.3,1.8746,24,20.2,14.2,0,2.0822613123870632,6.502790045915623,2.8154087194227095
0.0,18.1,0,0.614,5.648,87.6,1.9512,24,20.2,20.8,0,2.3095248322041675,6.502790045915623,2.714694743820879
